PSNR,SSIM,RMSE,SAM,LPIPS,zone,model,month,ps_date,sr_date,delta_days,coverage
13.331133339449547,-0.0033407400276574267,1914.3187255859375,5.7261481285095215,0.5491147041320801,zone_4_betterave,ldsr,2020-07,2020-07-21,2020-07-29,8,0.9816298861176423
12.528872269482553,0.09848823585398428,2071.50341796875,5.095912456512451,0.4909530282020569,zone_4_betterave,ldsr,2020-08,2020-08-08,2020-08-03,5,0.9816298861176423
12.475124461550617,0.06349912066586477,2057.005615234375,4.906280517578125,0.4831753969192505,zone_4_betterave,ldsr,2020-08,2020-08-08,2020-08-08,0,0.9816298861176423
12.480620144778655,0.0664542627848674,2057.93408203125,4.972950458526611,0.4940887689590454,zone_4_betterave,ldsr,2020-08,2020-08-08,2020-08-13,5,0.9816298861176423
12.474263779875843,0.06243250090371728,2056.675537109375,4.94324254989624,0.4906650185585022,zone_4_betterave,ldsr,2020-08,2020-08-08,2020-08-18,10,0.9816298861176423
12.474250630974286,0.06243168425318361,2056.679443359375,4.999011516571045,0.4903843402862549,zone_4_betterave,ldsr,2020-08,2020-08-08,2020-08-23,15,0.9816298861176423
12.474237452588646,0.06243090057613375,2056.683349609375,5.171899795532227,0.5011598467826843,zone_4_betterave,ldsr,2020-08,2020-08-08,2020-08-28,20,0.9816298861176423
12.273697793085482,-0.1298078537049187,2044.2166748046875,7.369279384613037,0.5214676260948181,zone_4_betterave,ldsr,2020-09,2020-09-14,2020-09-02,12,0.9816298861176423
12.273688510089583,-0.12980939256502416,2044.219970703125,7.43546199798584,0.5236393213272095,zone_4_betterave,ldsr,2020-09,2020-09-14,2020-09-07,7,0.9816298861176423
12.57857089590141,0.03136546805040325,2080.753173828125,7.400355815887451,0.524477481842041,zone_4_betterave,ldsr,2020-09,2020-09-14,2020-09-12,2,0.9816298861176423
12.273718959761664,-0.12980727729625596,2044.2183837890625,6.099618434906006,0.5247774720191956,zone_4_betterave,ldsr,2020-09,2020-09-14,2020-09-17,3,0.9816298861176423
12.273704630199228,-0.12980363041406187,2044.220703125,6.838910102844238,0.5555528402328491,zone_4_betterave,ldsr,2020-09,2020-09-14,2020-09-22,8,0.9816298861176423
12.273673832279917,-0.1298059171445685,2044.2259521484375,6.5945000648498535,0.551453173160553,zone_4_betterave,ldsr,2020-09,2020-09-14,2020-09-27,13,0.9816298861176423
18.46316676948359,0.17690359949085704,1309.5880126953125,8.962644577026367,0.620753288269043,zone_4_betterave,ldsr,2020-10,2020-10-31,2020-10-02,29,0.9816298861176423
18.463115513303837,0.1768946450862418,1309.591796875,8.359289169311523,0.6097020506858826,zone_4_betterave,ldsr,2020-10,2020-10-31,2020-10-07,24,0.9816298861176423
18.463064008306045,0.17688568338124352,1309.595703125,7.7525482177734375,0.5990287065505981,zone_4_betterave,ldsr,2020-10,2020-10-31,2020-10-12,19,0.9816298861176423
18.46301268866698,0.17687670852976123,1309.5994873046875,7.171362400054932,0.591256856918335,zone_4_betterave,ldsr,2020-10,2020-10-31,2020-10-17,14,0.9816298861176423
18.4629614289793,0.17686778269182551,1309.603271484375,6.632116794586182,0.5847123861312866,zone_4_betterave,ldsr,2020-10,2020-10-31,2020-10-22,9,0.9816298861176423
18.462909873063133,0.17685885829359727,1309.607177734375,6.218310356140137,0.5856931805610657,zone_4_betterave,ldsr,2020-10,2020-10-31,2020-10-27,4,0.9816298861176423
28.055466305261824,0.4563957911384666,1275.882568359375,15.37447452545166,0.7334940433502197,zone_4_betterave,ldsr,2020-11,2020-11-28,2020-11-01,27,0.9816298861176423
28.055425162650213,0.45639341404408706,1275.9635009765625,15.120928764343262,0.7268440127372742,zone_4_betterave,ldsr,2020-11,2020-11-28,2020-11-06,22,0.9816298861176423
28.0553662330953,0.4563823657429577,1275.8863525390625,13.898444175720215,0.7044183611869812,zone_4_betterave,ldsr,2020-11,2020-11-28,2020-11-11,17,0.9816298861176423
28.05533079854341,0.45637956356556825,1275.8868408203125,13.053625106811523,0.7025289535522461,zone_4_betterave,ldsr,2020-11,2020-11-28,2020-11-16,12,0.9816298861176423
28.055294799337034,0.4563738295764828,1275.89013671875,13.115774154663086,0.7002993822097778,zone_4_betterave,ldsr,2020-11,2020-11-28,2020-11-21,7,0.9816298861176423
28.055269612992518,0.45636965297558324,1275.9083251953125,13.911408424377441,0.7185095548629761,zone_4_betterave,ldsr,2020-11,2020-11-28,2020-11-26,2,0.9816298861176423
